id,attribute_ids
cfbe08d213f4ad66,1046
cfbf037773bd989f,70
cfc0aef29c1d9f82,70
cfc23822eda83e3a,501 1046
cfcac751fd52743f,618
cfd448487a9fc946,1046
cfdccc634e61aafd,458
cfdfee1412701e5a,1046
cfe45bfba69c330c,949
cfe74df4786a76ee,534
cfecbaa0ea2c2326,1046
cfedc849ee65433c,864
cfefcd0f8e418a1c,501
cff8203232dbe26,1046
cffe7ff58b51fd6f,1046
d002644f80995ca4,1046
d003ee8a8b7e6229,447
d00704d08abd503e,1046
d00bacce5129f488,501
d00f6e83dec1bc6c,1041
d0136217f939a79f,1046
d01b9372e260318c,949
d0224b9f378e68a3,534
d023061500f77d2d,1046
d0255055c14f9c3e,519
d025efceca175da4,1022
d02c38d4b1a16ed8,447
d02ee1fb810e2d45,949
d031321cf3de5748,1046
d03205e0cfbffdd3,334 949
d0355171b8546cff,448
d037927418b50ee9,519
d038fe384acd281d,536
d03e8dd565bc9b0d,534
d0488321565c7d4a,1046
d049c46a9fd8a729,70
d04a9f1dcef2ed3,1022
d04b40d2f29e0555,916
d04c9d9b450d0f25,1046
d04f4d073b404039,949
d05336eee3337a3c,501
d0555ee54a70e87f,1046
d0562d633c96c16,501
d05bddb9d3c1c007,911
d05e5a94578f44bc,618
d063bec1a9b1b86f,432
d065e5e4046a05ef,781
d0764f4e59da3c59,1046
d07db627e79c5213,1046
d084245d8f36f36f,70
d08c4cfa939a44,949
d08c743cfd73776b,519 1046
d092d19fe805e32e,501
d097d99411b0f3fc,1046
d09c560d11ddbd9d,70 551
d09f8a2c4a0a55af,519
d0a00ddf0289d2d8,439 949 1046
d0a395e3054130df,949
d0a6b1a3057544de,432
d0a6be2632f41da7,501 1046
d0a98dfb5530b3f0,519 1046
d0aca66396b65994,519
d0b171d890695159,1046
d0b79a4b722a601,832
d0bec31aa624d27c,1046
d0c27ea5a19dcbe7,96
d0c6632a7efcb86b,864
d0c68bb9525a98a5,1046
d0ca3a1b18f6f5d1,1046
d0cd1ac95daff3b4,101
d0cf607070313a6c,497
d0d0b9834cee1eb8,1046
d0d4e6b4fb9904da,1046
d0db2e49ada45737,432
d0dc61d3d16e5d91,432
d0dd4bb588d13624,949
d0e0221be4567019,1046
d0e0466b5d6f7cab,70
d0e2217f706711b6,497
d0eb6d151e9e5ff9,1046
d0f0005845eff08a,70 888
d0f9dae0d75d610,1046
d10499a6082056ff,949
d11181db84ee5a85,916
d114d43eb889acd0,70
d115abc88eb238dd,1046
d117a68ec90c186b,1046
d1199c78bb7ceaae,1046
d11bab67bfd5d0bb,949
d11c2bb3c21ecc99,1046
d11d39ba1e1a68d2,1046
d11e14a60c3fcf79,1096
d123df148526da4b,1046
d12402887bfbe767,501
d126b52f6dcfddbb,70
d12ea57b84214ef3,1046
d13441f16d7e836e,1041
d136f6b76d7e31c8,551
d137abfd825eccce,1046
d1393d609af75737,1046
d13b48dc4361dedb,519
d146fa8fd36f236,501
d149a164de082c27,1046
d14d00605bd1bb59,501
d14ee460ea7dc6dc,1046
d1531e3c824b0161,501
d155d1574f5b513,1046
d15e88554059cc1f,501 1046
d162357e8ebd226b,832
d164acf34db63a66,1022
d16cbd9c80ffc6ae,334
d16d7ebb187e692d,1046
d16f6f4932069523,949
d170b010b3ac5f1f,1046
d1777aa776f6a3a3,1046
d1805a96ed975a6e,1046
d18144139902737e,70 949
d18560a05ec7ec37,551
d185dcda4e08ea35,458
d188026cd67cfefc,501
d199074e67d0ca34,1046
d1a008e0eb9909cc,1046
d1af406d26afda0b,519
d1afcddf0f014a3b,361
d1b02102a36f7b4a,888
d1b0ff0a24fd8e18,1046
d1b5690d4378064d,448
d1b60273f2e06793,1046
d1bf6b5f033de49,1046
d1c9f14a165a4c69,1046
d1ca71f6c28d8924,888
d1cf4ab93eaebbeb,294
d1cf5be4edc33fbb,501
d1d299d02e496664,1046
d1d4a7cf066b19b2,519
d1dc95b38c4badbb,1046
d1dcc77362b245ac,534
d1e05ddc1ca564f2,432
d1e655e9f3cb22a9,501 1046
d1e8245d9887f949,1046
d1ec0883d67fe28a,501
d1eef137ee751974,1046
d1f5ef0f633bfafc,432
d1fc10974712c935,1046
d1fc8ad852e31e6f,1046
d1fe8a7a7dff68a1,70 1046
d20102ff87d36151,1046
d2023c22c3718f94,1046
d20684920e0719b2,1046
d20742ee5229b0ee,1046
d2079b468bce83a7,949
d2097a80fef336ca,501
d20bc193852394d,1046
d20dbb876be19778,1046
d20ffca5b6d61e4b,501
d211262503c9197,949
d216ea626197f606,832
d22f2dadfcb331ce,1046
d231c38c450abf36,1046
d231f198f5ee6896,1046
d233b515a2753af,949
d238c4ffd5290286,1046
d239e1c14f9450fd,1046
d23a7d8a93d47941,1046
d23e260da1a3aed5,1046
d23fba57494d3970,501
d24031f322d79af3,536
d2485f3e2b7ee6fa,501 519
d2488c06e9a1c9da,501
d248fb79ec5538f9,432
d24d971a751740d4,1046
d24f9f7b96067ba5,949
d258427dea295ec3,1046
d258a9d1b3a0aaad,1046
d25b9530e20332bf,458
d263da8fafecc6b4,1046
d265d61ecb4e9b2b,1046
d268b8a3fee22024,70
d277f53a2d1363cd,888
d27be902c11e7a8c,1046
d27ddb86df650d81,1046
d27e514f53f62621,1046
d281f972e2c177f5,519
d289a34e9689b93a,439 949
d2927cc0990eae23,1046
d29bbd3218079530,96
d29e9c1ec9802ed3,1046
d29ee6f557e24356,888
d2a0b32fad13684e,1046
d2a30e8a07222174,949
d2a89aed83eb25cd,1046
d2a8b590db27f993,949
d2b16c009d0f9b9d,832 876
d2b2072a82f04af1,1046
d2b34cdaa008916e,1046
d2b50a892d6967ca,70 1046
d2bac32e3cce9038,1046
d2bd97c3b7a1d3b4,1022
d2c3b90e1c5048d6,432
d2c54faf9390d4dd,497
d2c56aa5a0156ee9,70
d2cb662005f0245f,334
d2d5f4b64c713a8c,497
d2d768690a05a68a,497
d2d7e6b7445f1d,1046
d2d805ba60afc71f,1046
d2d8b02176ff0bf3,1046
d2dbe0f6f6d59c5a,761
d2df96a19df7df4e,1046
d2e2e0a6a9133b2c,1046
d2e3e2897530142e,432
d2e91ed66782d05f,916
d2eaa1abe7b66b4b,1046
d2eaaa98e7815db7,96
d2ed260ae855693b,501
d2f5931c1437bafb,70
d2fda1648d87e1d1,1046
d2fec6c4893ae330,501
d3019d2e5f72a3cb,1046
d303b262c7f9ff0e,1046
d30d234ee65bba2,519
d30e08c6424cf3e9,1046
d311e89fc7c91ba8,501
d31217f73d24cde8,141
d3152abeeff0acf1,1046
d32012f942de4f4a,1046
d325063d9908e09c,1022
d326a02663eb96a8,501
d327fb191f2bb2a0,1046
d330d6abc443ae41,1046
d331480a9dc954d6,1046
d3360e2d0910839b,949
d337daa7ab56750e,1046
d33a23fb14d083a5,1022
d33f1f97299fec41,70 1041
d34635e560c6f5e6,1022
d3529d968d0d82f7,1096
d356f31e4f24d470,70
d35fc3c5f646125b,501
d362dcc8ed124697,1096
d365c8a7afb888b8,1046
d3668a02311d0df8,864
d36876c2120a317e,432
d37b6704dca12d6b,501
d389f20aa176903e,1046
d38aa87d7c8c9e1b,1046
d393d5cae7875d3,1046
d39c3b2c65c0440f,765
d39cb17e0bb487ae,1046
d3a076469b97a5,501
d3aa3a431090f1de,1046
d3aa8814394977f2,1046
d3ac97eccc2651e8,448
d3ae41156102005,501
d3b2ca56991238ff,864
d3b335ac74e04125,1046
d3b71c0d13b706cd,519
d3b73a13e2bad13,551
d3bae121ffa2a591,334
d3bc62fc33e44cdd,448
d3c043f065a2a015,534
d3c3c8d76dd5a8d3,1046
d3ccc38431df1872,1022
d3cd2d04aaf6bb75,1046
d3ce730f7590cf6f,1046
d3d8b2947ad86d9a,519
d3dd6bcb7be96cbf,1046
d3e5bde18b8b6fe,70
d3ebd6acdc0468cd,501
d3ec1e68aee367e7,551
d41175591db9d361,1046
d4163f97da95a484,1046
d41662547b684cf4,70
d4177fb51fb128b5,949
d41953a667145c76,497
d4213d4b4c724a79,1046
d42a9a4ca1f607b2,1096
d430a4ee7e3bb3a7,949
d43bd5a727887692,70
d4405500993b1337,467
d4459dd146f4e64b,1046
d446a9d8d1de427d,70
d44aa305812a00db,519
d44b24f7ac2dbbb7,1046
d44cedce0ead0f7f,501 519
d44d1c255f103394,1046
d4509bc451f008d7,1022
d450c940e058157e,1046
d453dc713c92b9a0,1046
d4615bcffee5fa3f,501
d473884ba353816c,398
d47b08cb685f1615,832
d47b0e0a03a4b54,1046
d49772635f8e5546,949
d497d05f9c715da6,467
d49a974e467b06d2,1046
d4aefbaa872c9c41,949
d4b7ece6b7b90cc4,832
d4dba6af8a53743b,294 1046
d4e2ce29ddb7d2f4,1046
d4e68b4048a29847,1046
d4e7c78052a9ab5d,949
d4e9353aff9018e8,1046
d4edd5887c171e16,1046
d4f3ca0446f6531,501 761
d4f7ced97ec1e351,949
d507565c8dd3c730,1096
d52121af9778a57c,1022
d52739f49c2eca52,497
d527a9681a8541bf,70
d52942acfa3c79cf,501
d52bafb90cf04567,832
d52d1f5669b914f6,1046
d52d72b116ec0dbe,1046
d52fb77bed773f3,497
d53a6d56acef985c,501
d55978ce9cc6d0e6,70 1046
d55ae2c3de5d720c,432
d55fc52c671e2592,949
d562fe855e788d50,1046
d5661c17c6321f06,1096
d56dc6b28b02a13c,1046
d5797c40db5b913b,1046
d57fe927cc8520de,1046
d58932929c66f2af,1046
d58ec378eb8b72f3,519
d59016a6fcd447f7,916
d59026610445d9eb,1046
d5916c840aee38c8,1046
d5957cfc9a0b6077,432
d5982858bd222671,949
d5bde07047cbc588,1046
d5c116c75fb35410,949
d5c18d6bc84fcfbd,70
d5c8188ecd177424,501 519
d5c94c39cc1c44bc,1046
d5c9f2e09424e42c,501 1046
d5cb76424328bc08,501 1046
d5d6ce1824eb3620,1046
d5d7b82f6b1f871d,70
d5debc5c0c64b15e,864
d5debcac68be7802,519
d5e0c2df958abda3,761
d5e7617029d3d6ad,70 761
d5ea67375ac79fa5,949
d5f76be7a8f96754,1046
d5ff5ae3730e9fc6,1096
d6026d85acf9cd7,1046
d6092fb7f8def66f,1046
d60cd0dd80f20755,411
d6239e94afd27112,1046
d62430af62b69a98,501
d6326396b4845d4f,949
d632d86daa045d6c,1046
d6456c7f94bc8daf,1046
d645a8bc7323a8e1,497
d646b04d5031f9d5,1046
d64a3c837e34e474,1046
d64ac7d7899aef98,1046
d64ecbd064543aae,501
d6549108d4273c86,1046
d658b19191a36de,1046
d6590a219c526871,916
d65b190c982fd5fd,519
d666f58d79612221,432
d6692eba90606cc4,501
d66ca4cbe68765c1,70 501 1046
d6708557061279ed,949
d67499133e22cd57,432
d6764c7769a5ae7d,497
d6765e347f9352cb,1046
d679aa5c0cb283d5,447
d67e3a45b3649b0d,1046
d67ec7562b7d2258,1046
d683843b092a56c3,70 501 1046
d68ded0f65ebd30f,1046
d68e270700339589,534
d69d32aba14aa455,501
d6acd558e4795fdd,70
d6b476f66d1d78c1,864
d6b4801f90623f99,1046
d6b793c11ac93023,501
d6bd93707f9f592c,1046
d6c6ba874f440c0a,501
d6c74b0d1a6c332e,1046
d6c98fa8d40c1d21,432
d6cbb56aecc68262,1046
d6d07ec0026cfac7,918
d6d43d580ad6863d,1046
d6d8051bb11696bd,1046
d6d8fc8931f18e56,501
d6e0cdb3eadb9c05,1046
d6e24c2431cdf562,501 1046
d6e3e6a50a6627b2,1046
d6e63584729ea64,1046
d6e6bf07e57cddac,618
d6e93dd8d2312dda,1046
d6eb3e981b01b74a,1046
d6f1e5c3f90b9f8b,519 1046
d6f212606bafc838,44
d6f282032fae6a94,501
d6f4c66cf326a14d,888
d6fb0cf42b5b789b,1046
d70239ea09d47bbf,432
d7038fec3bf23cf,1046
d705c882b6ac3df8,1046
d70774c2f4f2644e,70
d7177c5c06ccb036,1046
d71f001409cc2612,334
d7203e5f440f752e,501 519
d7229489a2588015,1046
d72386235c0a8b81,501
d7278b23b673477e,1046
d7286365b0a84e,761
d72b282b66b7db37,1096
d72e8a53e971318c,916
d732573838fdccf5,501
d733b525cb51d38a,1041
d73c7d2789c870b7,1046
d73f3709d01e5334,501
d741ac8eba06907b,1046
d7472e7127ca4705,949
d74984254cab1521,1046
d74b08d4d508ceee,1046
d74da74f47d6e582,1046
d74df363c4e493c0,1046
d74ee0ba781490a2,501
d759888adfe09b97,501
d75a1f4616a92318,501
d75fb9dd09655bd2,501
d763de0d1b6af22,1046
d768eeae745ff0ed,1046
d776ccbb46ba5825,536
d781c55e3e135e12,1046
d78253c7a4764584,949
d782f864f6156101,467
d7840312f4acd67,1046
d79351945f9c3700,519
d79fbe22ef17bcfd,949
d7a6ccc5928faa54,501
d7a71b1e6fc84c98,949
d7a849636283e658,1046
d7ac02e2e278d2bd,534
d7bea91c171b0be0,1046
d7c813ffdf596cfb,70
d7dd209cb460a8b5,781
d7dfa221b05d8b13,1046
d7e6f928bad84207,501
d7e7f975426ea00e,501
d7ed5418656ce44a,949
d7f138f76a8a3fbe,1046
d7f32914132e1de8,1046
d7f3e11a50dd4da4,551
d7f91c019dcc330e,432
d8063adfb6ecf71c,96
d807b1c4ce89a22c,361
d809021aab855b54,551
d80c85aab571f4d,70
d80da0dcfbdbdf16,1046
d80ff4cfcfe96036,832
d811ea3e36568277,864
d812ae49ec130a79,70 1046
d81504a1b9d35e60,1046
d81648a48ad31ea6,501
d81b62b8d089f36b,1046
d82d32ef60059282,949
d82e0fcd4bfa5519,501
d8306eed199ce3ca,1046
d831c651266ab4af,1046
d832e43e9caf1b02,1046
d83544389b44cd8f,70 1046
d83c88126222f061,501
d83f8f9eae323d7c,1046
d84480f9388cacd9,501
d84514989e885112,949
d848650f81d27ad5,519
d84a89d2368b5ec2,551
d84c457a82392b3e,361
d84e9cbaa4d0228e,501
d84f5421ac59849,1046
d860606a07995db7,501
d863d8860eac34be,467
d864299832a5ed9c,1046
d870669572ef0d56,1046
d870e47c2c418dfb,501
d874b4fcd1d11740,501 1046
d87bee882504e86a,1046
d885cd022467c193,1046
d88bd5ae3d006162,694
d88de4728850023d,1046
d892d353910057c2,1046
d895a82d9d818e6f,911
d8a0091572e6bac0,1046
d8a13cba960ae762,1046
d8a66a5ad7fb13f4,1046
d8ab4c86e1013331,501
d8aeed40b165609b,501
d8b0fd7ea0ffd0bd,70
d8b3c25abf9deaab,1046
d8b8ded5c499520d,949
d8bbfbaaa05f40ca,432
d8bd0500170cdc01,551
d8bde68ae064f0e6,70 501 1046
d8bf1220898fe023,1046
d8c0907241a05769,501
d8c7a8e01edd44f1,534
d8ca731222a4e7fd,1046
d8ce0f83b616861d,1046
d8d1d0f157bc3cbf,1046
d8d26d85fed9d1c2,1046
d8d8478268993afc,1046
d8dd821b65d2eb2c,70
d8de4dd121e6cf68,1046
d8e9f78c28c97640,864
d8eb2bb18ec09c97,497
d8ef89624f04eef5,1046
d8fa8a4ba945e624,1022
d8fd63c660e4ea37,1046
d8fe784cb1b4a471,551
d8fe9b5b7b792791,1046
d901316f6566b70a,448
d903fd01fbecb07f,501
d9047b36f3404c3e,501 1096
d9079943118e212f,1046
d907dc38430b3969,534
d9105c5dbe715e0f,458
d913eeff03ce4ef5,1046
d91a19f4eb8ce8cf,1046
d925b3683f774434,1046
d92ba91ac701dccd,888
d92d1b85f11930f5,501 1046
d92ed2707bd3c8b0,916
d93a58fd454e6d92,501
d93e08945506d96c,1046
d944ae4a6feb97dc,864 1096
d94a6024a1e22c1b,1046
d9532eb8e9092d01,1046
d9548100148cba92,1046
d95599e4986bca78,1096
d956c3e22567a562,1046
d95fff5dcd89c2ad,1046
d96b9935fd963355,876
d96bdffaed9ec434,534
d96c4a14656034c2,1046
d96cb649c275baf3,497
d96e39b39c77ed9c,534
d96ef518c59468da,761
d9755a3a959af11,1046
d976ddc589e29ad1,1046
d9849ee87db7754d,916
d9872715b6f4041f,70 949
d989e4783149029c,1046
d98afecddcc49385,1046
d98bab72ed7ccc35,501
d98bd65f10840eeb,694
d98c97a626688eac,1046
d98d743b7fb50656,432
d98fa1e20d59847b,1046
d9900e7bf20fb917,949
d997255f7bbbcded,1046
d99af8a24879d608,1046
d99e8fa09e8f826c,1046
d9a39f66f893e60,1022
d9a8dd5d9d73bf0,949
d9acf434d2f40726,949
d9ad5f287a5a63f0,534
d9b2cf7ea7ebce00,1046
d9b34d83c4ad6c8a,1046
d9b3e159d091aef4,501 1046
d9ba3e9190368383,1046
d9c14bf3516ebdb5,1046
d9d400d1288c01e,1046
d9d576dd1ceea614,1046
d9d59b17ff29c966,1046
d9d8dab3820a32b7,497
d9dbd594c816c05a,501
d9dc575bd276569a,70
d9dc7731a518ea0d,501
d9dde38b626ebb95,888
d9ea8822fd430681,1046
d9f7144aeb16f785,519
d9f79831aca0f432,70
d9f7a4b4cdd0f745,1046
da12132c21aa60ef,534
da124ba7f148be7f,832
da14f05e4f3982b7,1046
da2608c29bf32ee7,1046
da280a4d861fed53,1046
da2b696ed27f314c,1046
da345e36b6530271,1046
da358d03f55bc299,1022
da3eb4cc92a6877d,1046
da477413aff03f1,864
da483b6a5f5a43bb,1046
da4caa85767f16c4,916 1046
da4fb2c267d4b82,1046
da51864146052a52,289
da54d59aff9e019f,1046
da602335ff8d75bd,1046
da6105a39f73cacc,501
da62278bc70170a8,1046
da6276f213539c7e,1046
da6388663dab7640,1046
da67c747c55b5307,501 1046
da7014b19bfc8241,949
da71a15588a0330c,1046
da72dbae4bd0136e,70
da743fde0e45a4df,1046
da78a9da52df4d19,1046
da82f300673aece5,497
da852716f4d34649,501
da853e5958011379,888
da874dfa1d8cddae,1046
da99b831e2122551,501 1046
daaa2aa540bb8bc9,70
daabcfc59060db92,1046
dab53bd439a0fc43,497
dabcd2a70011acb5,501 1046
dabfe38fab30f470,1046
dac38db1edd53d63,501
dac3f6fe7b59882c,1046
dac752421adb7c0d,519
daca6e6df16edf96,1046
dad664e05344b4eb,832
dad8f20f012694a,458
dada083d5a6074db,381
dadc304aaf3e5007,832
dadf9059529422c0,432
dae0cb39f77c4438,888
dae6ccdd7752b7da,1046
daf0cf31f905324f,949
daf1b1650b66e36d,432
daf1b354298a6b54,916
daf490704663e6f0,949
daf892011efe2df2,519
dafd094705e13fa2,501
dafe52f82bbbfd3d,501
daffeac461f5ea4,519
db0645aa538b9f4e,1046
db08bf190d23af61,1046
db0a4e9729b1a803,1046
db0ff7f4c875acdc,916
db1b5fc72fb6b872,832
db1b9281f1e1027d,1046
db223698d4b93c2c,1046
db22b0453d470f77,439
db2f8c88807836eb,501
db2fe0e9b3ffe448,1046
db34a67e43196351,439 949 1046
db3d7ff0459e726c,1046
db413fbd4a94b67f,1046
db49660eefd0010d,832
db4f3b2ba3263fb3,1041
db52458c844c246d,501
db546a5e0d87fed2,501
db5f72197cc6589a,1046
db61a73a50738cc1,467
db73c05cf1a4c66d,697
db95ce8f4f28b5b6,1046
db96553a4f0f9ebe,501
db988d42094f7316,1046
db98cb3d1e46c9c5,949
db9940090ae12865,141
db9a034e49666213,1046
dba8e9cb8bf692fb,501
dbb25f6afe00b9e5,1000
dbb4d89338d585f4,1046
dbbbfa9a5e688173,1046
dbbeb8d53e991dc,96
dbc2ff63a23671e3,70
dbc58379b7b00120,949
dbc6a99fd7e4e16a,458
dbca80ab6ee6480e,309
dbcf327bc385172c,501
dbd0bc3e4ff6a8c8,467
dbd9fa10d3c9aa2b,1046
dbdacdf85f4fc8c0,1046
dbe0d7aa62e2d3ff,70
dbe57d8e2414ae82,1046
dbe760207713d367,70 501
dbecaacc5c398409,1046
dc07ac11f08342f2,44
dc0ebed7d580ae78,1046
dc0f60f83da829f,481
dc153bc6594a893d,1046
dc16691e730c20c2,501 1046
dc1a43c26f9024d0,949
dc1f569dfe2a71ef,458
dc1fc12dd3358d7f,1046
dc33b4ffa0888eda,501
dc340bf6d5bd7e32,536
dc3643f7a81eeaed,1046
dc3698b07eb69735,1046
dc3847fa5c29c62e,70
dc38f091b062e197,1046
dc3b0fa94f39431c,1046
dc40edaa69397c40,501
dc469a5109640605,497
dc46c9fa6a7bc162,1046
dc47765cba0de708,70
dc4ffd5f34a87fb1,1046
dc5445b0b1383f,949
dc54ba40d63ff00c,916
dc54d1c90340953a,1046
dc5696679e06e619,70
dc57b1d5ed9d7b4d,519
dc58145f4448c2e5,1046
dc599cda5fe33b66,294
dc5d6b65b5a5f144,519 761
dc5fa3b57eaecc9a,949
dc6c1d75a8839841,1046
dc77a83698ee4332,334
dc81091b7d2dec3b,501
dc8247a7bab3b654,534
dc8bd890c824b56c,467
dc8dfb5f2260394e,1046
dc8f0ef2aa38d4c,949
dc90ab2791f53c9e,949
dc92e63fa4e2c274,1046
dc9b1dd7fc33f012,1046
dc9c0c3c557af0e5,1046
dc9e531449e91ab3,70
dca0b9577d38c89e,1046
dca42446a990eb09,70
dca6f8d812937f99,501
dcacef7e3519d2fa,1046
dcaef39a18090785,864
dcaf8a0bfde64035,1046
dcb447478b26e586,96
dcb8ca7691ab175,1046
dcbf43a98b40088c,1046
dcc0aa5df5283c00,694
dcc1573687672102,1022
dcc9d08d77404e3d,949
dccac6ae31856f29,1046
dccc3783e9031594,888
dce2f541b551d6bd,497
dce39129cfa10b8b,1046
dce802694dfcf3a,432
dce80fb1c13d8845,1046
dce94f754e6eb29f,432
dcea7e22325585ce,501 519
dcebabc9065fc165,70
dcf3ae430348c713,501
dcf50625e8b85db,1046
dd00c17dfb2f4a1b,1046
dd010cdd19f97f70,536
dd06b8fc3a5c0bae,1046
dd08d71a80f42748,949
dd0969bf8d4f63d0,949
dd0ebf7323ebc5b4,501 519
dd1311a89baa1d36,1046
dd1548bb73cd2e11,1046
dd19ae54e2caa058,432
dd19afd6c5d16b88,294
dd1a36827dc46a1a,1046
dd1cfa41a76a0d10,1046
dd2059bc265c3e95,949
dd21afeb9aa2efd7,1046
dd29cfd154288879,309
dd35bce192288acd,501 1046
dd463d328baefa11,1046
dd48b381d82cf32d,916
dd4be185d6be168c,501
dd4c18724c1ae95e,519
dd501d7644cffa4e,1046
dd589f2258ca50ce,1046
dd5ae282a36ce4e6,70
dd648031990bd2e0,70 551
dd6738b47f88fbd0,697
dd6bafc447532b0c,501 519
dd71141d9d9a5d1,864
dd7158a33ed2867a,1046
dd738b855f271964,1022
dd739dacd7ba88b7,448
dd77a8c7801440,1022
dd7a9a8e4028be32,501
dd8c93e34b532a6c,1046
dd9a7969b20245c0,1046
dd9c9376c449ecc2,1046
dda34c4eff00c7f3,1046
ddac3fc250da7b2d,501
ddad2c744a6d163b,519
ddad653af14746b2,70
ddb43a84fcf77d42,551
ddb511cde453ecd1,1046
ddbf49c9a20b193b,497
ddc8f473d92f9e84,1046
ddc99428fc5d7755,916
ddc99d4d4b6b32dc,519
ddd5787e5c308075,1046
ddd5d2610408b416,497
ddd7c35149565e1a,949
ddd88c3f60b146be,949
ddd97db41f1c52c3,949
dddfd8fa5d82a01b,1046
dde1928c926b9d7c,1046
dde2bb5059a6ea1,1046
dde37b4bc6c04c20,1046
dde6f88eb0b1d3e7,1046
dde89b9695a3f582,1041
ddefd02344ec443f,864
ddf8f858377ca067,949
ddfa9095bb41b9c4,1046
ddfcffa05ba6a1d8,1096
de00ca01f8a04d00,1046
de03373aa360d682,70
de07f8e85690051c,1046
de09ac00e2eacf1,70
de0cde480777d62a,1046
de109b5b5e627b35,1046
de12a0b8721568cd,519
de1b32620649d8a0,1046
de1bef9089c41f9e,1046
de22942b607561d0,519
de2498e5d30e5b3,501
de2b0ae5cfa0e8f1,534
de2dbac767e059f8,534
de306cbf6d9ce456,1022
de32861e29b14715,1046
de36f55ae6341893,1046
de3758c5a2106e5c,911
de3a9ef7754db27c,1046
de4145133cfc64c7,501
de479c0f30a84be3,832
de4b90d77a8f4e55,618
de52ca4bcd68d337,432
de584101531936f2,309
de58aa8a308091e5,1046
de758b9b2a7eadc9,501
de758c075c0c7f22,501
de76e0b865ddfe2a,501
de7c6c98859ad832,534
de82691859052e93,1046
de88474f6d78c490,1046
de8c6095e4bbc1c0,1046
de8e31fed2200ecb,1046
de91102b98c5c969,448
de938079be3ac754,294
de9d7c65e04db4d,501
de9f798f0ce4db9f,1046
deafde27eda426de,497
deba30ae8b035fb2,467
dec3576a4741100,1046
dec3d7029209cec,519
decd140519b26b94,70
ded1613a965b7834,448
ded41438a77b4cef,1046
ded750c9c102c2f4,1046
ded9f405fb09c5cb,551 916
deec1504a57cb66a,949
deecc34e50724709,916
def362703ad310f4,1046
def92924e3d8fffc,1046
defa0c3851fe5503,1046
defe77c5f974a54d,1046
df003e45ca84bf95,70
df0469c6877e3172,1046
df049c4eb876060c,1046
df0c6c532c6d7c37,501
df122ad5d501fd75,618
df16f2bef8c721b3,1046
df193cf8eb351995,888
df1fa0ef4aec4992,949
df1fd3805e909881,1046
df222e1ad995dc9a,501
df2b1fdb9108e3b3,1046
df2f5c766f35206c,70
df325a3819151f24,70
df3a442e90374cbe,1022
df42a2bd4cb38580,501
df451879cd1186e,916
df4dfa7af3f569b,536
df4ee10cad688bae,1046
df4f8682d78b7a7,1046
df51376c5b9dacaa,1046
df52ac28337b13ee,44
df531c2d2cd08b0c,1046
df5b9f75c797e820,949
df61b73dc0855f1f,519
df6290c9a49f9f34,1046
df73417ecf201cb7,432
df76e06cedb33fb4,534
df79dea54a17c879,949
df7ca1a136e92da5,1046
df7df59f228fc150,70
df831ebc4e68c481,70
df848aa224a5e4bb,1046
df89b8d49c8257ca,501
df92b36ccdbb991a,70
dfaa0b816997b427,1046
dfaabbae03cd0fdc,70
dfab27414b0a1969,1046
dfac276abfaa5f02,70
dfb0bf530e1c705b,888
dfb2c236d925554a,551
dfb8caebd4a254e6,1046
dfc406df4e5f8dc5,501 1041
dfc63f6c31ee34db,949
dfccdd047eb9376,1046
dfd94bb7357046f3,411
dfde4c026ce2ec72,519
dfdfb20392235b17,1046
dfe07cbe9ffc8398,432
dfe54542b5029e34,761
dfe549b661ed9e22,1046
dfe93d7c202d6e4c,1046
dff1c888f439591c,432
dffa5196e38f7e34,70 1046
dffd35e4d9821e12,519
e0034a1186a41a7c,1046
e00408864eabc8a7,949
e006bfe8fcf7c079,501
e0072f84be26f844,70 501
e00ccf6ee6b358ff,501
e00cd868060537a5,497
e00f2f8864fce572,519
e0193bcbb3124aef,501
e01c6f7b08069bea,1046
e01f8b6d8e61e463,864
e022ad034d855f23,519
e02b7f095a2c975a,501
e02ef285cf5fe392,1046
e031f5605016a717,916
e03288493bb795a7,1046
e03cbb5e86ef722f,1046
e03f38490edf8e68,1046
e040f9952b30e456,916
e048107e922bb099,432
e04cf5b585773bd7,481
e04dadda3c68d7aa,1046
e050ad27e3306214,501
e05404b0bb722127,439
e054d1f9b17060d1,1046
e055498e922728d9,458
e05af2f4590890e1,1046
e05b5fcc37137080,1046
e05cb270f645dc6f,334
e06f42089c182813,1046
e0746e144222a9fe,949
e076b5dafd2e270f,1046
e0780fd1d5f27c09,1046
e07d0e05005d0267,1046
e0800ff1bcfb577a,1046
e08dfcb10aa8b3ec,949
e09d194dc3006724,949
e0a039e2de5c0eee,519
e0a40985838de1f6,949
e0abe9d5aa448c69,1046
e0ae9105b9553c38,1046
e0affff009d4f6eb,1046
e0b06473ae4a30c5,70
e0b27a863e89e281,1046
e0ba138d70172bd2,1046
e0c63a069033e929,1046
e0c96d4ed5bd7d37,501
e0d2b11bedc7ab67,1046
e0d39e2fc90f8311,1046
e0e1dd0f0d22355a,519
e0e2205774419121,448
e0e296e4c4183f79,519
e0ed6f3424ad0e3d,1046
e0eda08c12af49bf,1046
e0fbdfd07d1b06d5,949
e10081988f221ae3,916
e101353f8de842e8,501 1041
e104725072d2b2ee,1046
e105546f7de2d659,551
e107575ef5f34d24,1046
e10955034900788f,497
e113ba0a6e178c71,1046
